Institution,Service,URL,Present,Notes
Pennsylvania State University,Statistical_consulting,https://libraries.psu.edu/research/research-data-services/statistical-consultations,y,
Stanford University,Statistical_consulting,https://library.stanford.edu/research/cidr/consulting,y,
Stanford University,Statistical_consulting,https://library.stanford.edu/research/data-management-services/consulting-training-and-other-services,n,
University of Arizona,Statistical_consulting,http://libguides.library.arizona.edu/EllerOnlineUndergrad/statistics,n,
"University of California, Berkeley",Statistical_consulting,https://update.lib.berkeley.edu/2012/03/06/ucla-statistical-consulting-classes-and-workshops/,n,
"University of California, Davis",Statistical_consulting,https://www.library.ucdavis.edu/service/research-data-services/#Health%20Science%20Data%20at%20the%20Blaisdell%20Medical%20Library,n,
"University of California, Los Angeles",Statistical_consulting,https://calendly.com/data-science-team,y,
"University of California, Los Angeles",Statistical_consulting,https://www.library.ucla.edu/datasquad,n,
"University of Colorado, Boulder",Statistical_consulting,https://calendar.colorado.edu/event/lisa_consult_hours?utm_campaign=widget&utm_medium=widget&utm_source=University+of+Colorado+Boulder,n,
University of Florida,Statistical_consulting,http://arcs.uflib.ufl.edu/services/datascience/,y,
University of Florida,Statistical_consulting,https://guides.uflib.ufl.edu/educationalstats,n,
University of Illinois at Urbana-Champaign,Statistical_consulting,https://publish.illinois.edu/statsconsulting/,n,
University of Illinois at Urbana-Champaign,Statistical_consulting,https://www.library.illinois.edu/sc/statistical-consulting/,n,
University of Iowa,Statistical_consulting,https://ppc.uiowa.edu/isrc/methods-consulting,n,
"University of Maryland, College Park",Statistical_consulting,https://www.lib.umd.edu/rc/statistical-consulting,y,
University of North Carolina at Chapel Hill,Statistical_consulting,https://library.unc.edu/hub/services/statistical-consulting/,y,
University of Oregon,Statistical_consulting,https://library.uoregon.edu/research-data-management/consultations,y,
University of Southern California,Statistical_consulting,http://norris.usc.libguides.com/content.php?pid=51351,n,
University of Utah,Statistical_consulting,http://campusguides.lib.utah.edu/SAS,n,
University of Utah,Statistical_consulting,https://lib.utah.edu/services/stats-ta.php,y,
University of Washington,Statistical_consulting,https://guides.lib.uw.edu/research/dstools/help,n,
Washington State University,Statistical_consulting,https://ciser.wsu.edu/consulting/,n,
Washington State University,Statistical_consulting,https://researchguides.library.wisc.edu/health-statistics,n,
Arizona State University,Text_data_mining,https://lib.asu.edu/data,y,
Arizona State University,Text_data_mining,https://libguides.asu.edu/textanddatamining/introduction,n,
Michigan State University,Text_data_mining,https://lib.msu.edu/dh/,y,
Michigan State University,Text_data_mining,https://libguides.lib.msu.edu/c.php?g=95580&p=6293247,n,
Ohio State University,Text_data_mining,http://guides.osu.edu/DH/text,n,
Ohio State University,Text_data_mining,https://research.osu.edu/collaborative-archive-and-data-research-environment-cadre-services-now-available/,y,
Oregon State University,Text_data_mining,https://guides.library.oregonstate.edu/Library-Workshops-for-Grad-Students-Faculty/workshops_on_demand,n,
Oregon State University,Text_data_mining,https://guides.library.oregonstate.edu/research-data-services/data-management-types-formats,n,
Stanford University,Text_data_mining,https://library.stanford.edu/events/text-analysis-r,y,
Stanford University,Text_data_mining,https://library.stanford.edu/research/cidr/consulting,y,
Texas A&M University,Text_data_mining,http://tamu.libguides.com/systematicreviews/resources,n,
University of Arizona,Text_data_mining,https://libguides.library.arizona.edu/dighumantools/text,n,
University of Arizona,Text_data_mining,https://libguides.library.arizona.edu/text-mining,y,
"University of California, Berkeley",Text_data_mining,https://guides.lib.berkeley.edu/text-mining,y,
"University of California, Berkeley",Text_data_mining,https://update.lib.berkeley.edu/2019/10/23/building-legal-literacies-for-text-data-mining-call-for-participants/,n,
"University of California, Davis",Text_data_mining,https://www.library.ucdavis.edu/service/digital-scholarship/,y,
"University of California, Los Angeles",Text_data_mining,https://guides.library.ucla.edu/text,y,
"University of California, Los Angeles",Text_data_mining,https://www.library.ucla.edu/events/text-data-mining-resource-spotlight,n,
"University of Colorado, Boulder",Text_data_mining,https://www.colorado.edu/crdds/learning-materials,n,
University of Florida,Text_data_mining,https://guides.uflib.ufl.edu/digitalhumanities/dh/tools,n,
University of Illinois at Urbana-Champaign,Text_data_mining,https://guides.library.illinois.edu/textmining,y,
University of Iowa,Text_data_mining,https://dsps.lib.uiowa.edu/programera/2018/10/10/extracting-and-organizing-htrc-corpora-tips-tool-and-walkthrough/,n,
"University of Maryland, College Park",Text_data_mining,https://lib.guides.umd.edu/textmining,n,
"University of Maryland, College Park",Text_data_mining,https://www.lib.umd.edu/rc/data-and-text-mining,n,
"University of Minnesota, Twin Cities",Text_data_mining,https://libguides.umn.edu/c.php?g=895901&p=6454823,n,
"University of Minnesota, Twin Cities",Text_data_mining,https://libguides.umn.edu/text-mining,y,
University of North Carolina at Chapel Hill,Text_data_mining,https://guides.lib.unc.edu/dhatcarolina/skills,n,
University of Oregon,Text_data_mining,https://library.uoregon.edu/digital-scholarship-workshop-demand-tbd,n,
University of Southern California,Text_data_mining,https://libguides.usc.edu/contentmining,y,
University of Texas at Austin,Text_data_mining,https://www.lib.utexas.edu/events/238,n,
University of Texas at Austin,Text_data_mining,https://www.lib.utexas.edu/events/68,n,
University of Utah,Text_data_mining,https://campusguides.lib.utah.edu/miningengineering/texts,n,
University of Washington,Text_data_mining,https://guides.lib.uw.edu/research/dstools/tdm,y,
"University of Wisconsin, Madison",Text_data_mining,https://researchguides.library.wisc.edu/c.php?g=246897&p=1645187,n,
Washington State University,Text_data_mining,https://libguides.libraries.wsu.edu/c.php?g=388821&p=2638273,n,
Washington State University,Text_data_mining,https://www.library.wisc.edu/digital-library-services/uwdcc/resources-documentation/guidelines-for-markup-of-electronic-texts/,n,
Arizona State University,Version_control,https://github.com/UnitForDataScience,n,
Ohio State University,Version_control,https://u.osu.edu/ihudas/software/,n,
Oregon State University,Version_control,https://guides.library.oregonstate.edu/c.php?g=285930&p=7590538#s-lg-box-24107783,n,
Oregon State University,Version_control,https://osulp.github.io/workshop_intro_to_git/,y,
Stanford University,Version_control,https://library.stanford.edu/events/introduction-git-github-organizing-your-stuff-1,y,
Stanford University,Version_control,https://library.stanford.edu/research/data-management-services/consulting-training-and-other-services,n,
University of Arizona,Version_control,https://new.library.arizona.edu/events/basics-git-and-github,n,
"University of California, Berkeley",Version_control,https://update.lib.berkeley.edu/2017/06/06/github-archiving-and-repositories/,n,
"University of California, Davis",Version_control,https://itcatalog.ucdavis.edu/service/github,n,
"University of California, Davis",Version_control,https://www.library.ucdavis.edu/service/data-management/share/,n,
"University of California, Los Angeles",Version_control,https://www.library.ucla.edu/datasquad,y,
"University of California, Los Angeles",Version_control,https://www.library.ucla.edu/events/gitgithub,n,
University of Florida,Version_control,http://apps.uflib.ufl.edu/Registration/public_workshops_view_details.aspx?ID=125,n,
University of Florida,Version_control,https://guides.uflib.ufl.edu/c.php?g=1007095&p=7296054,n,
University of Illinois at Urbana-Champaign,Version_control,https://guides.library.illinois.edu/c.php?g=736070,y,
University of Iowa,Version_control,https://dsps.lib.uiowa.edu/bam/github/,n,
University of Iowa,Version_control,https://www.lib.uiowa.edu/data/manage/version-control/,n,
"University of Minnesota, Twin Cities",Version_control,https://www.continuum.umn.edu/event/programming-pizza-5/,y,
University of North Carolina at Chapel Hill,Version_control,https://guides.lib.unc.edu/intro-git-workshop,y,
University of Oregon,Version_control,http://researchguides.uoregon.edu/library_workshops/version_control,y,
University of Oregon,Version_control,https://researchguides.uoregon.edu/library_workshops/version_control,y,
University of Texas at Austin,Version_control,https://guides.lib.utexas.edu/c.php?g=494171&p=5550739,n,
University of Texas at Austin,Version_control,https://www.lib.utexas.edu/events/76,n,
University of Utah,Version_control,https://campusguides.lib.utah.edu/reproducibility/toolkit,y,
University of Utah,Version_control,https://campusguides.lib.utah.edu/srch.php?tag=GitHub&default_lg=1,n,
University of Washington,Version_control,https://guides.lib.uw.edu/research/reproducibility/robust-coding,n,
"University of Wisconsin, Madison",Version_control,https://researchguides.library.wisc.edu/R/git,n,
Washington State University,Version_control,https://cereo.wsu.edu/2018/03/16/github-version-control-collaboration/,n,
Ohio State University,Web_scraping,https://library.osu.edu/researchcommons/project-intake,y,
Ohio State University,Web_scraping,https://library.osu.edu/researchcommons/tag/data-scraping,n,
Stanford University,Web_scraping,https://library.stanford.edu/research/cidr/consulting,y,
"University of California, Berkeley",Web_scraping,https://guides.lib.berkeley.edu/library-carpentry-sprint2017,n,
"University of California, Los Angeles",Web_scraping,https://www.library.ucla.edu/datasquad,y,
"University of California, Los Angeles",Web_scraping,https://www.library.ucla.edu/support/research-help/research-data-services,y,
"University of Colorado, Boulder",Web_scraping,https://osf.io/36mj4/,n,
University of Iowa,Web_scraping,https://dsps.lib.uiowa.edu/digital-oxford-twp/2020/02/12/web-scraping-with-python-workshop/,n,
"University of Maryland, College Park",Web_scraping,https://www.lib.umd.edu/binaries/content/assets/public/gis/introduction-to-python-workbook-updated-020719.pdf,n,
University of North Carolina at Chapel Hill,Web_scraping,https://guides.lib.unc.edu/dhatcarolina/skills,n,
University of Texas at Austin,Web_scraping,https://www.lib.utexas.edu/events/238,y,
University of Utah,Web_scraping,https://campusguides.lib.utah.edu/c.php?g=893558&p=6660727,n,
University of Washington,Web_scraping,https://guides.lib.uw.edu/dsjapan/tools,n,
