Institution,Service,URL,Present,Notes
University of Oregon,Aerial_imagery,https://library.uoregon.edu/aerial-photography-collection,Y,
University of Oregon,Aerial_imagery,https://library.uoregon.edu/map/or/gis_or_city,N,
University of Southern California,Aerial_imagery,https://libguides.usc.edu/spatial,N,
University of Texas at Austin,Aerial_imagery,https://www.lib.utexas.edu/events/356,N,
University of Utah,Aerial_imagery,https://campusguides.lib.utah.edu/c.php?g=160828&p=1054034,Y,
University of Washington,Aerial_imagery,https://guides.lib.uw.edu/research/gis/imagery_available,Y,
University of Washington,Aerial_imagery,https://guides.lib.uw.edu/research/maps/aerial_photography,Y,
"University of Wisconsin, Madison",Aerial_imagery,https://geography.wisc.edu/maplibrary/aerial-photography/,Y,
Washington State University,Aerial_imagery,http://forestry.wsu.edu/wp-content/.../Mapping-Spatial-Resources-Handout.pdf,N,Dead link
Washington State University,Aerial_imagery,https://geography.wisc.edu/maplibrary/aerial-photography/,Y,"Same link as UW Madison, although labeled as WSU"
Arizona State University,DMPTool,https://libguides.asu.edu/data/start/dmptool,Y,
Ohio State University,DMPTool,https://guides.osu.edu/c.php?g=711955,N,
Ohio State University,DMPTool,https://library.osu.edu/researchcommons/2018/03/09/new-dmptool,Y,
Oregon State University,DMPTool,http://dmptool.org/,N,
Oregon State University,DMPTool,https://guides.library.oregonstate.edu/friendly.php?s=dmp,Y,
Pennsylvania State University,DMPTool,http://guides.libraries.psu.edu/rdm,Y,
Stanford University,DMPTool,https://library.stanford.edu/research/data-management-services/data-management-plans/dmptool,Y,
Texas A&M University,DMPTool,https://dmptool.org/,N,
Texas A&M University,DMPTool,https://tamu.libguides.com/research-data-management/dmps,Y,
University of Arizona,DMPTool,https://data.library.arizona.edu/data-management-plans/dmptool,Y,
"University of California, Berkeley",DMPTool,https://researchdata.berkeley.edu/services/data-management-plans,Y,
"University of California, Berkeley",DMPTool,https://update.lib.berkeley.edu/2018/03/09/new-dmptool-launched/,N,
"University of California, Davis",DMPTool,https://www.library.ucdavis.edu/service/data-management/plan-2/,Y,
"University of California, Los Angeles",DMPTool,https://guides.library.ucla.edu/c.php?g=180539&p=1189314,Y,
"University of California, Los Angeles",DMPTool,https://www.library.ucla.edu/news/new-dmptool-released,N,
"University of Colorado, Boulder",DMPTool,https://www.colorado.edu/libraries/research-assistance/data-services,Y,
University of Florida,DMPTool,https://guides.uflib.ufl.edu/c.php?g=729909&p=5215812,N,
University of Florida,DMPTool,https://guides.uflib.ufl.edu/datamanagement/dmp,Y,
University of Illinois at Urbana-Champaign,DMPTool,https://guides.library.illinois.edu/istclibraryguide/datamgmt,N,
University of Illinois at Urbana-Champaign,DMPTool,https://www.library.illinois.edu/rds/plan/,Y,
University of Iowa,DMPTool,https://www.lib.uiowa.edu/data/plan/tools/,Y,
"University of Maryland, College Park",DMPTool,https://www.lib.umd.edu/data/data-mgmt,N,"Page not found, try this: https://www.lib.umd.edu/data/management/dmp-guide"
"University of Maryland, College Park",DMPTool,https://www.lib.umd.edu/data/dmp,N,Page not found 
"University of Minnesota, Twin Cities",DMPTool,https://www.lib.umn.edu/datamanagement/dmp,Y,
"University of Minnesota, Twin Cities",DMPTool,https://www.lib.umn.edu/datamanagement/DMP,Y,same site as above
University of North Carolina at Chapel Hill,DMPTool,https://guides.lib.unc.edu/researchdatatoolkit/tools,Y,
University of Oregon,DMPTool,https://researchguides.uoregon.edu/dmp-tool,N,
University of Southern California,DMPTool,https://libguides.usc.edu/CER_RDM,Y,
University of Texas at Austin,DMPTool,https://guides.lib.utexas.edu/c.php?g=1020955&p=7395489,Y,
University of Texas at Austin,DMPTool,https://www.lib.utexas.edu/research-help-support/research-data-services,Y,
University of Utah,DMPTool,http://campusguides.lib.utah.edu/c.php?g=160412&p=1051780,Y,
University of Utah,DMPTool,https://campusguides.lib.utah.edu/c.php?g=160844&p=1050780,N,
University of Washington,DMPTool,https://guides.lib.uw.edu/research/dmg/home,Y,
University of Washington,DMPTool,https://www.lib.washington.edu/dataservices/tools/dmptool,N,
"University of Wisconsin, Madison",DMPTool,https://researchdata.wisc.edu/dmp-use-dmptool-to-write-your-dmp/,Y,
Washington State University,DMPTool,http://ebling.library.wisc.edu/2019/02/19/dmptool-will-help-manage-your-data-upcoming-workshops/,N,
Washington State University,DMPTool,https://libguides.libraries.wsu.edu/datamanagement/dmp,Y,
Arizona State University,Geospatial_consult,https://lib.asu.edu/geo/services,Y,
Michigan State University,Geospatial_consult,https://blogs.lib.msu.edu/map-library/2016/mar/geospatial-workshops-spring-2016,N,
Ohio State University,Geospatial_consult,http://guides.osu.edu/maps-geospatial-data/training-tutorials,N,
Ohio State University,Geospatial_consult,https://library.osu.edu/researchcommons/help/gis-and-mapping,Y,
Oregon State University,Geospatial_consult,https://guides.library.oregonstate.edu/c.php?g=285915&p=1905258,N,
Pennsylvania State University,Geospatial_consult,https://libraries.psu.edu/about/libraries/donald-w-hamer-center-maps-and-geospatial-information/request-geospatial-or-maps,Y,
Stanford University,Geospatial_consult,https://library.stanford.edu/research/stanford-geospatial-center/services,Y,
Stanford University,Geospatial_consult,https://library.stanford.edu/rumsey/using-center/teaching-researching-and-consulting,Y,
Texas A&M University,Geospatial_consult,http://tamu.libguides.com/gis/gis,N,through Ask Us service
University of Arizona,Geospatial_consult,https://libguides.library.arizona.edu/GIS/Help,Y,
"University of California, Berkeley",Geospatial_consult,https://guides.lib.berkeley.edu/gis/remote,Y,
"University of California, Davis",Geospatial_consult,https://www.library.ucdavis.edu/author/michele-tobias/,Y,
"University of California, Davis",Geospatial_consult,https://www.library.ucdavis.edu/guide/mapping-and-gis/,Y,
"University of California, Los Angeles",Geospatial_consult,https://calendly.com/data-science-team,Y,
"University of California, Los Angeles",Geospatial_consult,https://www.library.ucla.edu/get-help,Y,
"University of Colorado, Boulder",Geospatial_consult,https://www.colorado.edu/libraries/research/consultation,Y,
University of Florida,Geospatial_consult,http://arcs.uflib.ufl.edu/services/geospatialanalysis/,Y,
University of Florida,Geospatial_consult,https://guides.uflib.ufl.edu/c.php?g=147404&p=966619,Y,
University of Illinois at Urbana-Champaign,Geospatial_consult,https://www.library.illinois.edu/sc/gis/consult/,Y,
University of Iowa,Geospatial_consult,https://guides.lib.uiowa.edu/c.php?g=132116&p=2316517,N,Not in library
"University of Maryland, College Park",Geospatial_consult,https://www.lib.umd.edu/gis,Y,
University of North Carolina at Chapel Hill,Geospatial_consult,https://library.unc.edu/data/gis-assistance/,N,Security connection failed message - for any UNC library website
University of Oregon,Geospatial_consult,http://researchguides.uoregon.edu/gis/guide,Y,
University of Texas at Austin,Geospatial_consult,https://www.lib.utexas.edu/research-help-support/gis-geospatial-data-services,Y,
University of Utah,Geospatial_consult,https://lib.utah.edu/services/geospatial/services.php,Y,
University of Washington,Geospatial_consult,https://guides.lib.uw.edu/research/gis/home,Y,
University of Washington,Geospatial_consult,https://guides.lib.uw.edu/research/gis/resources,Y,
"University of Wisconsin, Madison",Geospatial_consult,https://researchguides.library.wisc.edu/c.php?g=178144&p=1170191,Y,
Washington State University,Geospatial_consult,https://geography.wisc.edu/maplibrary/geographic-information-systems-gis/,Y,
Washington State University,Geospatial_consult,https://libguides.libraries.wsu.edu/c.php?g=294141&p=1959555,N,
Arizona State University,Geospatial_instruction,https://lib.asu.edu/geo/services,Y,
Michigan State University,Geospatial_instruction,http://libguides.lib.msu.edu/gis,Y,
Michigan State University,Geospatial_instruction,https://blogs.lib.msu.edu/map-library/2016/mar/geospatial-workshops-spring-2016,N,Dated 2016
Ohio State University,Geospatial_instruction,http://guides.osu.edu/maps-geospatial-data/training-tutorials,N,
Oregon State University,Geospatial_instruction,https://guides.library.oregonstate.edu/c.php?g=285915&p=1905258,N,
Pennsylvania State University,Geospatial_instruction,http://guides.libraries.psu.edu/GISopensource,N,
Stanford University,Geospatial_instruction,https://library.stanford.edu/research/stanford-geospatial-center/workshops,Y,
Stanford University,Geospatial_instruction,https://library.stanford.edu/rumsey/using-center/teaching-researching-and-consulting,Y,
Texas A&M University,Geospatial_instruction,http://tamu.libguides.com/gis/onlinelearning,Y,online tutorials
University of Arizona,Geospatial_instruction,https://libguides.library.arizona.edu/GIS/tutorials,Y,
"University of California, Berkeley",Geospatial_instruction,https://guides.lib.berkeley.edu/gis/remote,Y,
"University of California, Berkeley",Geospatial_instruction,https://guides.lib.berkeley.edu/gis/training,Y,
"University of California, Davis",Geospatial_instruction,https://www.library.ucdavis.edu/service/data-management/data-management-program-workshops-events/,Y,
"University of California, Davis",Geospatial_instruction,https://www.library.ucdavis.edu/service/data-management/mapping-cartography/,N,
University of Florida,Geospatial_instruction,http://arcs.uflib.ufl.edu/services/geospatialanalysis/,Y,
University of Florida,Geospatial_instruction,https://guides.uflib.ufl.edu/c.php?g=147838&p=969165,N,
University of Illinois at Urbana-Champaign,Geospatial_instruction,https://guides.library.illinois.edu/GIS/Workshops,Y,
University of Illinois at Urbana-Champaign,Geospatial_instruction,https://www.library.illinois.edu/sc/gis/workshops/,Y,
University of Iowa,Geospatial_instruction,https://guides.lib.uiowa.edu/c.php?g=132116&p=2316517,N,
University of Iowa,Geospatial_instruction,https://guides.lib.uiowa.edu/c.php?g=132116&p=862378,N,
"University of Maryland, College Park",Geospatial_instruction,https://www.lib.umd.edu/gis/learning,Y,
"University of Maryland, College Park",Geospatial_instruction,https://www.lib.umd.edu/gis/workshops,Y,
"University of Minnesota, Twin Cities",Geospatial_instruction,https://www.lib.umn.edu/borchert/gis-data,N,
University of Oregon,Geospatial_instruction,https://researchguides.uoregon.edu/gis/data,N,
University of Southern California,Geospatial_instruction,https://libguides.usc.edu/spatial,N,
University of Texas at Austin,Geospatial_instruction,https://guides.lib.utexas.edu/gis/past-event-info-and-downloads,Y,
University of Texas at Austin,Geospatial_instruction,https://www.lib.utexas.edu/research-help-support/gis-geospatial-data-services,N,
University of Utah,Geospatial_instruction,https://campusguides.lib.utah.edu/c.php?g=160707&p=1051857,N,
University of Utah,Geospatial_instruction,https://lib.utah.edu/services/geospatial/services.php,Y,
"University of Wisconsin, Madison",Geospatial_instruction,https://researchguides.library.wisc.edu/c.php?g=178144&p=1170191,Y,
Washington State University,Geospatial_instruction,https://libguides.libraries.wsu.edu/c.php?g=294141&p=1959556,N,
Arizona State University,Geospatial_software_consult,https://lib.asu.edu/geo/services,Y,
Arizona State University,Geospatial_software_consult,https://lib.asu.edu/geo/software,Y,
Michigan State University,Geospatial_software_consult,https://blogs.lib.msu.edu/map-library/2016/mar/geospatial-workshops-spring-2016,N,
Ohio State University,Geospatial_software_consult,http://guides.osu.edu/maps-geospatial-data/software-tools,N,
Ohio State University,Geospatial_software_consult,https://library.osu.edu/researchcommons/help/gis-and-mapping,Y,
Oregon State University,Geospatial_software_consult,http://www.geo.oregonstate.edu/esri/,N,
Pennsylvania State University,Geospatial_software_consult,http://guides.libraries.psu.edu/GISopensource,N,
Stanford University,Geospatial_software_consult,https://library.stanford.edu/rumsey/programs/workshops-and-tours,N,
University of Arizona,Geospatial_software_consult,https://libguides.library.arizona.edu/GIS/Help,Y,
"University of California, Davis",Geospatial_software_consult,https://www.library.ucdavis.edu/guide/mapping-and-gis/#gis-resources-on-campus-1,Y,
"University of California, Los Angeles",Geospatial_software_consult,https://calendly.com/data-science-team,Y,
University of Florida,Geospatial_software_consult,http://arcs.uflib.ufl.edu/services/geospatialanalysis/,Y,
University of Florida,Geospatial_software_consult,https://guides.uflib.ufl.edu/c.php?g=147404&p=966619,N,
University of Illinois at Urbana-Champaign,Geospatial_software_consult,https://www.library.illinois.edu/sc/gis/consult/,Y,
"University of Maryland, College Park",Geospatial_software_consult,https://www.lib.umd.edu/gis,Y,
"University of Maryland, College Park",Geospatial_software_consult,https://www.lib.umd.edu/gis/people-and-facilities,Y,
University of North Carolina at Chapel Hill,Geospatial_software_consult,https://library.unc.edu/data/gis-assistance/,N,
University of Oregon,Geospatial_software_consult,http://researchguides.uoregon.edu/gis/guide,N,
University of Texas at Austin,Geospatial_software_consult,https://www.lib.utexas.edu/research-help-support/gis-geospatial-data-services,Y,
University of Utah,Geospatial_software_consult,https://lib.utah.edu/services/geospatial/training-materials.php,Y,
University of Washington,Geospatial_software_consult,https://guides.lib.uw.edu/research/gis/resources,Y,
"University of Wisconsin, Madison",Geospatial_software_consult,https://researchguides.library.wisc.edu/c.php?g=178144&p=1170191,Y,
Washington State University,Geospatial_software_consult,https://geography.wisc.edu/maplibrary/geographic-information-systems-gis/,??,"Supposed to be for WSU, link is for UWMadison"
Arizona State University,Geospatial_software_instruction,https://lib.asu.edu/geo/services,Y,
Arizona State University,Geospatial_software_instruction,https://lib.asu.edu/geo/software,Y,"Button goes to previous link, don't need both"
Michigan State University,Geospatial_software_instruction,http://libguides.lib.msu.edu/gis,Y,
Michigan State University,Geospatial_software_instruction,https://libguides.lib.msu.edu/c.php?g=224434,N,
Ohio State University,Geospatial_software_instruction,http://guides.osu.edu/maps-geospatial-data/software-tools,N,
Oregon State University,Geospatial_software_instruction,http://www.geo.oregonstate.edu/esri/,N,
Pennsylvania State University,Geospatial_software_instruction,http://guides.libraries.psu.edu/GISopensource,N,Only provides email contact to ask for help 
Stanford University,Geospatial_software_instruction,https://library.stanford.edu/research/stanford-geospatial-center/workshops,Y,
Stanford University,Geospatial_software_instruction,https://library.stanford.edu/rumsey/programs/workshops-and-tours,??,"Problem with link, instead use: https://library.stanford.edu/rumsey/public-events"
Texas A&M University,Geospatial_software_instruction,http://tamu.libguides.com/gis/tutorials,Y,
University of Arizona,Geospatial_software_instruction,https://libguides.library.arizona.edu/GIS/tutorials,Y,
"University of California, Berkeley",Geospatial_software_instruction,https://guides.lib.berkeley.edu/gis/training,Y,
"University of California, Davis",Geospatial_software_instruction,https://www.library.ucdavis.edu/guide/mapping-and-gis/#gis-resources-on-campus-1,N,
"University of California, Davis",Geospatial_software_instruction,https://www.library.ucdavis.edu/service/data-management/data-management-program-workshops-events/,Y,
"University of California, Los Angeles",Geospatial_software_instruction,https://www.library.ucla.edu/events/gis-python,Y,
"University of Colorado, Boulder",Geospatial_software_instruction,https://www.colorado.edu/libraries/research/digital-scholarship,N? ,Provides examples but couldn't find a recent schedule
University of Florida,Geospatial_software_instruction,http://arcs.uflib.ufl.edu/services/geospatialanalysis/,N,
University of Illinois at Urbana-Champaign,Geospatial_software_instruction,https://guides.library.illinois.edu/GIS/Workshops,Y,
University of Illinois at Urbana-Champaign,Geospatial_software_instruction,https://www.library.illinois.edu/sc/gis/software/,??,Error message:  secure connection failed - An error occurred during a connection to www.library.illinois.edu. PR_END_OF_FILE_ERROR
University of Iowa,Geospatial_software_instruction,https://guides.lib.uiowa.edu/c.php?g=132116&p=2316517,N,
University of Iowa,Geospatial_software_instruction,https://guides.lib.uiowa.edu/c.php?g=132116&p=6634664,N,Only online tutorial for ArcGIS Online
"University of Maryland, College Park",Geospatial_software_instruction,https://www.lib.umd.edu/binaries/content/assets/public/gis/open-source-geospatial-tools-workbook-update-2019.pdf,N,Only workbook to do on your own
"University of Maryland, College Park",Geospatial_software_instruction,https://www.lib.umd.edu/gis/workshops,Y,
"University of Minnesota, Twin Cities",Geospatial_software_instruction,https://www.lib.umn.edu/borchert/automated-cartographic-information-center,N,
University of North Carolina at Chapel Hill,Geospatial_software_instruction,https://guides.lib.unc.edu/software/training,Y,"Says they offer workshops, but there wasn't any schedule"
University of Oregon,Geospatial_software_instruction,https://library.uoregon.edu/portland/gis,N,"Online how-tos, no actual workshops"
University of Texas at Austin,Geospatial_software_instruction,https://guides.lib.utexas.edu/gis/past-event-info-and-downloads,Y,
University of Texas at Austin,Geospatial_software_instruction,https://www.lib.utexas.edu/research-help-support/gis-geospatial-data-services,N,
University of Utah,Geospatial_software_instruction,https://campusguides.lib.utah.edu/c.php?g=160702,N,
University of Utah,Geospatial_software_instruction,https://lib.utah.edu/services/geospatial/training-materials.php,Y,"Online tutorials, through YouTube"
"University of Wisconsin, Madison",Geospatial_software_instruction,https://researchguides.library.wisc.edu/c.php?g=178144&p=1170191,Y,Online tutorials 
Washington State University,Geospatial_software_instruction,https://researchguides.library.wisc.edu/c.php?g=178144&p=7290067,N,
Arizona State University,Geospatial_software_web,https://lib.asu.edu/geo/software,N,
Arizona State University,Geospatial_software_web,https://libguides.asu.edu/esrisoftware,N,
Michigan State University,Geospatial_software_web,http://libguides.lib.msu.edu/c.php?g=95932&p=1493888,Y,Under tab: GIS Lite
Michigan State University,Geospatial_software_web,https://libguides.lib.msu.edu/c.php?g=224434,N,
Ohio State University,Geospatial_software_web,http://guides.osu.edu/maps-geospatial-data/software-tools,Y,
Oregon State University,Geospatial_software_web,http://www.geo.oregonstate.edu/esri/,N,
Pennsylvania State University,Geospatial_software_web,http://guides.libraries.psu.edu/GISopensource,N,
Stanford University,Geospatial_software_web,https://library.stanford.edu/research/stanford-geospatial-center/software,Y,
Stanford University,Geospatial_software_web,https://us14.campaign-archive.com/?u=bc280d099b8c85ba9fd6e0bb0&id=8ad908bc32,N,
Texas A&M University,Geospatial_software_web,http://tamu.libguides.com/gis/onlinelearning,N,
Texas A&M University,Geospatial_software_web,http://tamu.libguides.com/gis/software,Y,
University of Arizona,Geospatial_software_web,https://libguides.library.arizona.edu/GIS/software,Y,
"University of California, Berkeley",Geospatial_software_web,https://guides.lib.berkeley.edu/gis/help,N,
"University of California, Berkeley",Geospatial_software_web,https://guides.lib.berkeley.edu/gis/tools,Y,
"University of California, Davis",Geospatial_software_web,https://www.library.ucdavis.edu/guide/mapping-and-gis/,N,
"University of California, Davis",Geospatial_software_web,https://www.library.ucdavis.edu/guide/mapping-and-gis/#selected-map-gis-data-sources-4,N,
"University of California, Los Angeles",Geospatial_software_web,https://guides.library.ucla.edu/c.php?g=180507&p=1187577,N,
"University of California, Los Angeles",Geospatial_software_web,https://www.library.ucla.edu/events/discovering-data-making-maps,N,
"University of Colorado, Boulder",Geospatial_software_web,https://geo.colorado.edu/,N,This is the link to their geoportal
University of Iowa,Geospatial_software_web,https://guides.lib.uiowa.edu/c.php?g=132116&p=2713587,Y,
University of Iowa,Geospatial_software_web,https://guides.lib.uiowa.edu/c.php?g=132116&p=6634664,Y,
"University of Maryland, College Park",Geospatial_software_web,https://www.lib.umd.edu/gis/learning,N,
"University of Maryland, College Park",Geospatial_software_web,https://www.lib.umd.edu/gis/research,N,
"University of Minnesota, Twin Cities",Geospatial_software_web,https://www.lib.umn.edu/borchert/automated-cartographic-information-center,N,
University of North Carolina at Chapel Hill,Geospatial_software_web,https://guides.lib.unc.edu/software/data-vis,Y,
University of North Carolina at Chapel Hill,Geospatial_software_web,https://guides.lib.unc.edu/software/software,N,
University of Oregon,Geospatial_software_web,http://researchguides.uoregon.edu/gis/uo-resources,N,
University of Oregon,Geospatial_software_web,https://library.uoregon.edu/map/general_libInfo/library_checkout,N,
University of Southern California,Geospatial_software_web,https://libguides.usc.edu/c.php?g=235195&p=1560665,Y,
University of Texas at Austin,Geospatial_software_web,https://guides.lib.utexas.edu/gis,Y,
University of Texas at Austin,Geospatial_software_web,https://guides.lib.utexas.edu/gis/install-gis-software,N,
University of Utah,Geospatial_software_web,https://campusguides.lib.utah.edu/c.php?g=160702&p=1052576,Y,
University of Utah,Geospatial_software_web,https://lib.utah.edu/services/geospatial/training-materials.php,Y,
University of Washington,Geospatial_software_web,https://guides.lib.uw.edu/research/gis/resources,N,
"University of Wisconsin, Madison",Geospatial_software_web,https://researchguides.library.wisc.edu/c.php?g=178144&p=1169833,N,Should link to Other Mapping & Visualization Software
Washington State University,Geospatial_software_web,https://geography.wisc.edu/maplibrary/geospatial-data-resources-u-s/,??,"Says WSU, but link is to the UW Madison"
Washington State University,Geospatial_software_web,https://libguides.libraries.wsu.edu/c.php?g=294141&p=1959555,N,Just a link to AGOL
Washington State University,Geospatial_software_web,https://libguides.libraries.wsu.edu/c.php?g=294141&p=1959556,N,Bad link
Arizona State University,Geospatial_web,https://lib.asu.edu/geo,N,
Arizona State University,Geospatial_web,https://lib.asu.edu/geo/data,N,Only available on server in map library
Michigan State University,Geospatial_web,http://digitalscholarshiplab.msu.edu/using-the-lab/lab-technology/,N,
Michigan State University,Geospatial_web,http://libguides.lib.msu.edu/gis,Y,"Link under GIS Data to Big Ten Academic Alliance, they are a member "
Ohio State University,Geospatial_web,http://guides.osu.edu/maps-geospatial-data,N,
Ohio State University,Geospatial_web,http://guides.osu.edu/maps-geospatial-data/geospatial-data,Y,
Oregon State University,Geospatial_web,https://guides.library.oregonstate.edu/c.php?g=285915&p=1905258,Y,
Pennsylvania State University,Geospatial_web,http://guides.libraries.psu.edu/c.php?g=515722&p=3525892,N,"Scanned historic maps, aerial photography; geospatial data available from campus and the state"
Pennsylvania State University,Geospatial_web,http://guides.libraries.psu.edu/GISopensource,N,
Stanford University,Geospatial_web,https://library.stanford.edu/research/stanford-geospatial-center,Y,
Stanford University,Geospatial_web,https://library.stanford.edu/rumsey/collections,Y,
Texas A&M University,Geospatial_web,http://tamu.libguides.com/gis,Y,Download geodatabase 
University of Arizona,Geospatial_web,https://libguides.library.arizona.edu/GIS,Y,Use Find data page
University of Arizona,Geospatial_web,https://libguides.library.arizona.edu/GIS/get-started,Y,
"University of California, Berkeley",Geospatial_web,https://guides.lib.berkeley.edu/gis/data,Y,
"University of California, Berkeley",Geospatial_web,https://guides.lib.berkeley.edu/gis/remote,N,
"University of California, Davis",Geospatial_web,https://www.library.ucdavis.edu/guide/geospatial-data-for-storage-exchange/,N,
"University of California, Davis",Geospatial_web,https://www.library.ucdavis.edu/guide/mapping-and-gis/,N,
"University of California, Los Angeles",Geospatial_web,https://guides.library.ucla.edu/c.php?g=180507&p=1187577,Y,
"University of Colorado, Boulder",Geospatial_web,https://geo.colorado.edu/,Y,
"University of Colorado, Boulder",Geospatial_web,https://libguides.colorado.edu/strategies/maps,N,
University of Florida,Geospatial_web,https://guides.uflib.ufl.edu/c.php?g=147404&p=966619,Y,"scanned maps and aerial photography, GIS data through another unit on campus"
University of Illinois at Urbana-Champaign,Geospatial_web,https://guides.library.illinois.edu/GIS,N,GIS data through the Illinois Geospatial Data Clearinghouse; scanned maps and aerial photography through map library https://www.library.illinois.edu/max/scanned-maps/
University of Illinois at Urbana-Champaign,Geospatial_web,https://www.library.illinois.edu/sc/gis/community/,N,
University of Iowa,Geospatial_web,https://guides.lib.uiowa.edu/c.php?g=132116&p=862462,Y,scanned maps and aerial photography through BTAA portal
University of Iowa,Geospatial_web,https://guides.lib.uiowa.edu/gis,N,
"University of Maryland, College Park",Geospatial_web,https://www.lib.umd.edu/gis/data-and-resources,Y,
"University of Maryland, College Park",Geospatial_web,https://www.lib.umd.edu/gis/what-is-gis,N,
"University of Minnesota, Twin Cities",Geospatial_web,https://www.lib.umn.edu/borchert/geodata,Y,BTAA portal
"University of Minnesota, Twin Cities",Geospatial_web,https://www.lib.umn.edu/borchert/map-geography-online-resources,N,
University of North Carolina at Chapel Hill,Geospatial_web,https://guides.lib.unc.edu/citedata/additional,N,How to Cite
University of North Carolina at Chapel Hill,Geospatial_web,https://guides.lib.unc.edu/spatialdata/getting-started,N,geospatial data available from NC One Map
University of Oregon,Geospatial_web,https://library.uoregon.edu/dc/dlc/geospatialdata.html,N,Link to the UO geospatial data not working
University of Oregon,Geospatial_web,https://library.uoregon.edu/map/gis_data/data_in_commons,Y,
University of Southern California,Geospatial_web,https://libguides.usc.edu/c.php?g=235195&p=1562120,N,
University of Southern California,Geospatial_web,https://libguides.usc.edu/prf.php?account_id=24691,N,
University of Texas at Austin,Geospatial_web,https://guides.lib.utexas.edu/gis,Y,
University of Texas at Austin,Geospatial_web,https://guides.lib.utexas.edu/gis/gis-events-and-resources,N,
University of Utah,Geospatial_web,https://campusguides.lib.utah.edu/c.php?g=160707&p=1052255,N,Statewide geoportal
University of Utah,Geospatial_web,https://lib.utah.edu/services/geospatial/services.php,N,
University of Washington,Geospatial_web,https://guides.lib.uw.edu/research/gis/data_sites,Y,host gis and imagery data 
University of Washington,Geospatial_web,https://guides.lib.uw.edu/research/gis/home,N,
"University of Wisconsin, Madison",Geospatial_web,https://researchguides.library.wisc.edu/GIS,Y,Under Finding Geospatial Data
Washington State University,Geospatial_web,https://libguides.libraries.wsu.edu/c.php?g=294141&p=1959554,N,
Washington State University,Geospatial_web,https://libguides.libraries.wsu.edu/c.php?g=294141&p=1959560,N,
Washington State University,Geospatial_web,https://researchguides.library.wisc.edu/GIS,N,Labeled as WSU but goes to UW Madison
Ohio State University,Web_scraping,https://library.osu.edu/researchcommons/project-intake,Y,
Ohio State University,Web_scraping,https://library.osu.edu/researchcommons/tag/data-scraping,N,Link to workshop from 3 years ago
Stanford University,Web_scraping,https://library.stanford.edu/research/cidr/consulting,Y,
"University of California, Berkeley",Web_scraping,https://guides.lib.berkeley.edu/library-carpentry-sprint2017,N,Link to workshop from 3 years ago
"University of California, Los Angeles",Web_scraping,https://www.library.ucla.edu/datasquad,Y,
